class,in_band,image_path,confidence,prob_true,predicted_class,correct
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1151.jpg,0.88813,0.027348,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_801.jpg,0.88801,0.016488,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_519.jpg,0.888008,0.042373,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_322.jpg,0.887566,0.032871,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_98.jpg,0.887522,0.04915,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_852.jpg,0.8872,0.037232,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1148.jpg,0.886922,0.05165,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_91.jpg,0.886494,0.041828,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_371.jpg,0.886445,0.040008,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_18.jpg,0.886373,0.044476,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1150.jpg,0.886167,0.027155,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_320.jpg,0.886104,0.035692,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_8.jpg,0.885773,0.030787,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_5.jpg,0.885658,0.050357,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_255.jpg,0.885311,0.028822,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_107.jpg,0.885084,0.048397,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_29.jpg,0.884901,0.032359,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1120.jpg,0.884892,0.059313,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1005.jpg,0.88488,0.025078,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_360.jpg,0.884663,0.074104,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_70.jpg,0.884547,0.016683,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_641.jpg,0.884264,0.048305,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1034.jpg,0.88402,0.031088,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_415.jpg,0.884009,0.051935,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_910.jpg,0.883862,0.00634,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_272.jpg,0.883824,0.046795,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_970.jpg,0.883729,0.019221,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1079.jpg,0.883727,0.066389,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_798.jpg,0.8837,0.062258,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_439.jpg,0.883673,0.074802,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1177.jpg,0.882808,0.020182,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_267.jpg,0.882722,0.033174,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1067.jpg,0.882617,0.023224,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_311.jpg,0.88251,0.049812,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_907.jpg,0.882434,0.006698,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1012.jpg,0.882292,0.035834,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_26.jpg,0.882283,0.029062,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1178.jpg,0.882157,0.0262,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_93.jpg,0.882029,0.01854,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1122.jpg,0.881924,0.072128,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_319.jpg,0.881761,0.037404,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1323.jpg,0.881705,0.013155,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_700.jpg,0.88163,0.028092,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_472.jpg,0.8816,0.014992,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_915.jpg,0.881588,0.032522,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_602.jpg,0.881498,0.07032,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_588.jpg,0.881497,0.069535,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1174.jpg,0.881359,0.027947,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_991.jpg,0.881202,0.037968,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_67.jpg,0.881133,0.026556,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1176.jpg,0.881127,0.023299,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_125.jpg,0.880731,0.040792,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_969.jpg,0.880542,0.020993,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1254.jpg,0.880497,0.880497,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1027.jpg,0.880202,0.034633,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_598.jpg,0.879981,0.067791,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_747.jpg,0.879941,0.015304,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_15.jpg,0.879615,0.045828,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_999.jpg,0.879503,0.024229,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_421.jpg,0.878909,0.036206,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_954.jpg,0.878816,0.019435,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_737.jpg,0.878718,0.032543,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_814.jpg,0.878589,0.055838,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_669.jpg,0.878501,0.041329,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_734.jpg,0.878421,0.021148,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_930.jpg,0.878408,0.067769,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_237.jpg,0.878322,0.066744,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_328.jpg,0.878221,0.067523,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_155.jpg,0.878174,0.022375,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_983.jpg,0.877796,0.043088,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_501.jpg,0.877731,0.064852,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_186.jpg,0.877424,0.054022,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_288.jpg,0.877365,0.017308,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_674.jpg,0.876894,0.081534,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_557.jpg,0.876879,0.03318,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_733.jpg,0.876806,0.018376,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_525.jpg,0.876733,0.035142,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_909.jpg,0.8767,0.009739,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_971.jpg,0.876604,0.017462,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_432.jpg,0.87639,0.04404,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_703.jpg,0.87571,0.026939,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1090.jpg,0.87561,0.074374,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1029.jpg,0.875541,0.026157,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_562.jpg,0.87541,0.016527,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_799.jpg,0.875359,0.011413,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_919.jpg,0.875276,0.037237,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_851.jpg,0.875139,0.022016,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_158.jpg,0.874853,0.072041,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_690.jpg,0.87484,0.019864,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1157.jpg,0.874739,0.035999,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_772.jpg,0.874719,0.019745,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_424.jpg,0.874417,0.050526,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1031.jpg,0.874375,0.045355,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_761.jpg,0.874356,0.008227,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_468.jpg,0.874149,0.874149,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_984.jpg,0.873962,0.055355,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_244.jpg,0.873362,0.028239,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_735.jpg,0.872633,0.018668,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_240.jpg,0.872573,0.038999,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_11.jpg,0.872022,0.073636,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1089.jpg,0.871847,0.076985,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_612.jpg,0.871643,0.035697,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_667.jpg,0.871384,0.081239,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_55.jpg,0.87113,0.018027,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_56.jpg,0.87113,0.018027,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_508.jpg,0.870914,0.062005,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_394.jpg,0.87053,0.073618,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_444.jpg,0.870526,0.046521,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_741.jpg,0.870367,0.034413,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1021.jpg,0.870364,0.024763,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1146.jpg,0.87029,0.072864,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1269.jpg,0.870138,0.005795,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_445.jpg,0.869785,0.038403,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1163.jpg,0.868877,0.07382,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_611.jpg,0.868619,0.03699,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_927.jpg,0.868339,0.056689,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1069.jpg,0.868338,0.035946,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_775.jpg,0.86816,0.022733,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_730.jpg,0.868065,0.029243,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1158.jpg,0.867995,0.055842,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_191.jpg,0.867785,0.058195,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_243.jpg,0.867688,0.026459,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_535.jpg,0.867334,0.053558,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_437.jpg,0.867322,0.086313,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_64.jpg,0.867307,0.034561,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1097.jpg,0.866847,0.079729,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1169.jpg,0.866784,0.057929,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_869.jpg,0.866624,0.090244,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_912.jpg,0.866524,0.012506,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1026.jpg,0.866256,0.032746,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_187.jpg,0.865968,0.031054,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_33.jpg,0.865404,0.865404,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_771.jpg,0.865262,0.014164,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_306.jpg,0.863395,0.071062,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_838.jpg,0.863243,0.036191,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_433.jpg,0.862429,0.862429,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_990.jpg,0.862237,0.042304,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_189.jpg,0.862068,0.062387,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_621.jpg,0.861835,0.861835,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1078.jpg,0.861472,0.08171,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1136.jpg,0.861388,0.094142,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_904.jpg,0.861244,0.007,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1203.jpg,0.860955,0.070241,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_972.jpg,0.860704,0.02138,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_426.jpg,0.86059,0.084454,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1241.jpg,0.860141,0.0398,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_770.jpg,0.858003,0.015486,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_77.jpg,0.856946,0.036887,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1006.jpg,0.85571,0.019851,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1013.jpg,0.855707,0.054998,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_458.jpg,0.855142,0.070074,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_989.jpg,0.854947,0.050228,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_777.jpg,0.854519,0.019882,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_537.jpg,0.85442,0.073627,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_995.jpg,0.854391,0.04908,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_531.jpg,0.8542,0.058614,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_600.jpg,0.854197,0.08035,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_586.jpg,0.853614,0.05886,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_552.jpg,0.853138,0.091963,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_841.jpg,0.852938,0.015699,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_529.jpg,0.852894,0.054285,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1162.jpg,0.852394,0.083721,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_913.jpg,0.852283,0.009922,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1082.jpg,0.851724,0.098438,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_298.jpg,0.851336,0.106886,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_624.jpg,0.851166,0.851166,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_697.jpg,0.850857,0.010161,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_555.jpg,0.850768,0.091216,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_619.jpg,0.850369,0.850369,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_541.jpg,0.850041,0.102425,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_188.jpg,0.849935,0.076568,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1092.jpg,0.849749,0.098222,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1319.jpg,0.849715,0.849715,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1232.jpg,0.849467,0.044845,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_702.jpg,0.849418,0.069148,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_615.jpg,0.848695,0.056804,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1235.jpg,0.847933,0.017461,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_124.jpg,0.847887,0.060646,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_626.jpg,0.847464,0.847464,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_429.jpg,0.846768,0.098874,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_22.jpg,0.845976,0.083335,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_673.jpg,0.845716,0.100392,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1187.jpg,0.845391,0.018442,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_906.jpg,0.845134,0.011469,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_500.jpg,0.844653,0.034625,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_397.jpg,0.84452,0.072366,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_554.jpg,0.843696,0.048419,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1160.jpg,0.843347,0.063432,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_294.jpg,0.842567,0.095928,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1100.jpg,0.841928,0.087342,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1121.jpg,0.84188,0.105213,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_965.jpg,0.841867,0.021533,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_849.jpg,0.84169,0.017131,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1099.jpg,0.841661,0.088494,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_53.jpg,0.841605,0.062259,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_650.jpg,0.841179,0.118898,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_872.jpg,0.840523,0.840523,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_378.jpg,0.839868,0.026167,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_154.jpg,0.839645,0.034792,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_482.jpg,0.839643,0.037036,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1236.jpg,0.839639,0.017156,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1234.jpg,0.839345,0.028918,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_332.jpg,0.839334,0.036519,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_466.jpg,0.839325,0.041462,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1134.jpg,0.838138,0.106259,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_405.jpg,0.837793,0.093039,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1156.jpg,0.83671,0.049711,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1037.jpg,0.83658,0.092339,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1298.jpg,0.836578,0.836578,rice_blast,True
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1096.jpg,0.836001,0.120559,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_413.jpg,0.83599,0.057984,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_43.jpg,0.835329,0.068134,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_776.jpg,0.834057,0.025758,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1015.jpg,0.833909,0.078098,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1091.jpg,0.833377,0.114338,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1188.jpg,0.832903,0.015663,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1001.jpg,0.832894,0.030756,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_358.jpg,0.831559,0.084701,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_488.jpg,0.830903,0.047615,brown_spot,False
rice_blast,False,data\RiceCrossYear\test\rice_blast\2026_rice_blast_blast_1216.jpg,0.830694,0.027821,rice_tungro,False
